inst,master_lib,master_cell,master_view,orient,term,direction,net,layer,purpose,master_llx,master_lly,master_urx,master_ury,top_llx,top_lly,top_urx,top_ury,top_cx,top_cy,norm_top_llx,norm_top_lly,norm_top_urx,norm_top_ury,norm_top_cx,norm_top_cy,nearest_inst_side
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<16>,inputOutput,,MET2,pin,77.945000,0.580000,78.175000,0.810000,1835.165000,236.700000,1835.395000,236.930000,1835.280000,236.815000,1835.405000,524.415000,1835.635000,524.645000,1835.520000,524.530000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<15>,inputOutput,,MET2,pin,66.450000,0.580000,66.680000,0.810000,1823.670000,236.700000,1823.900000,236.930000,1823.785000,236.815000,1823.910000,524.415000,1824.140000,524.645000,1824.025000,524.530000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<14>,inputOutput,,MET2,pin,231.520000,159.510000,231.750000,159.740000,1988.740000,395.630000,1988.970000,395.860000,1988.855000,395.745000,1988.980000,683.345000,1989.210000,683.575000,1989.095000,683.460000,TOP
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<13>,inputOutput,,MET2,pin,232.240000,159.510000,232.470000,159.740000,1989.460000,395.630000,1989.690000,395.860000,1989.575000,395.745000,1989.700000,683.345000,1989.930000,683.575000,1989.815000,683.460000,TOP
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<12>,inputOutput,,MET2,pin,232.800000,159.510000,233.030000,159.740000,1990.020000,395.630000,1990.250000,395.860000,1990.135000,395.745000,1990.260000,683.345000,1990.490000,683.575000,1990.375000,683.460000,TOP
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<11>,inputOutput,,MET2,pin,233.410000,159.510000,233.640000,159.740000,1990.630000,395.630000,1990.860000,395.860000,1990.745000,395.745000,1990.870000,683.345000,1991.100000,683.575000,1990.985000,683.460000,TOP
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<10>,inputOutput,,MET2,pin,233.970000,159.510000,234.200000,159.740000,1991.190000,395.630000,1991.420000,395.860000,1991.305000,395.745000,1991.430000,683.345000,1991.660000,683.575000,1991.545000,683.460000,TOP
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<9>,inputOutput,,MET1,pin,118.920000,24.600000,119.150000,24.830000,1876.140000,260.720000,1876.370000,260.950000,1876.255000,260.835000,1876.380000,548.435000,1876.610000,548.665000,1876.495000,548.550000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<8>,inputOutput,,MET1,pin,119.020000,22.755000,119.250000,22.985000,1876.240000,258.875000,1876.470000,259.105000,1876.355000,258.990000,1876.480000,546.590000,1876.710000,546.820000,1876.595000,546.705000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<7>,inputOutput,,MET1,pin,118.940000,24.035000,119.170000,24.265000,1876.160000,260.155000,1876.390000,260.385000,1876.275000,260.270000,1876.400000,547.870000,1876.630000,548.100000,1876.515000,547.985000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<6>,inputOutput,,MET1,pin,118.930000,23.470000,119.160000,23.700000,1876.150000,259.590000,1876.380000,259.820000,1876.265000,259.705000,1876.390000,547.305000,1876.620000,547.535000,1876.505000,547.420000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<5>,inputOutput,,MET1,pin,119.040000,22.155000,119.270000,22.385000,1876.260000,258.275000,1876.490000,258.505000,1876.375000,258.390000,1876.500000,545.990000,1876.730000,546.220000,1876.615000,546.105000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<4>,inputOutput,,MET1,pin,117.860000,18.120000,118.090000,18.350000,1875.080000,254.240000,1875.310000,254.470000,1875.195000,254.355000,1875.320000,541.955000,1875.550000,542.185000,1875.435000,542.070000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<3>,inputOutput,,MET1,pin,117.835000,15.595000,118.065000,15.825000,1875.055000,251.715000,1875.285000,251.945000,1875.170000,251.830000,1875.295000,539.430000,1875.525000,539.660000,1875.410000,539.545000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<2>,inputOutput,,MET1,pin,117.855000,20.260000,118.085000,20.490000,1875.075000,256.380000,1875.305000,256.610000,1875.190000,256.495000,1875.315000,544.095000,1875.545000,544.325000,1875.430000,544.210000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,cfg_PLL<1>,inputOutput,,MET1,pin,117.795000,19.080000,118.025000,19.310000,1875.015000,255.200000,1875.245000,255.430000,1875.130000,255.315000,1875.255000,542.915000,1875.485000,543.145000,1875.370000,543.030000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,Ibi_Kvco,input,,MET1,pin,143.740000,17.940000,143.970000,18.170000,1900.960000,254.060000,1901.190000,254.290000,1901.075000,254.175000,1901.200000,541.775000,1901.430000,542.005000,1901.315000,541.890000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,Icp,input,,MET2,pin,115.130000,0.580000,115.360000,0.810000,1872.350000,236.700000,1872.580000,236.930000,1872.465000,236.815000,1872.590000,524.415000,1872.820000,524.645000,1872.705000,524.530000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,i40or160,input,,MET2,pin,285.220000,0.000000,285.450000,0.230000,2042.440000,236.120000,2042.670000,236.350000,2042.555000,236.235000,2042.680000,523.835000,2042.910000,524.065000,2042.795000,523.950000,BOTTOM
M86,SPADMIC,CLOKIN,layout,,CK40,output,,MET3,pin,278.885000,133.455000,279.115000,133.815000,2036.105000,369.575000,2036.335000,369.935000,2036.220000,369.755000,2036.345000,657.290000,2036.575000,657.650000,2036.460000,657.470000,RIGHT
M86,SPADMIC,CLOKIN,layout,,CK160,output,,MET1,pin,265.500000,127.840000,265.730000,128.070000,2022.720000,363.960000,2022.950000,364.190000,2022.835000,364.075000,2022.960000,651.675000,2023.190000,651.905000,2023.075000,651.790000,RIGHT
M86,SPADMIC,CLOKIN,layout,,DVDD,inputOutput,,MET2,pin,2.385000,7.195000,2.615000,7.425000,1759.605000,243.315000,1759.835000,243.545000,1759.720000,243.430000,1759.845000,531.030000,1760.075000,531.260000,1759.960000,531.145000,LEFT
M86,SPADMIC,CLOKIN,layout,,DVSS,inputOutput,,MET1,pin,24.885000,2.965000,25.115000,3.195000,1782.105000,239.085000,1782.335000,239.315000,1782.220000,239.200000,1782.345000,526.800000,1782.575000,527.030000,1782.460000,526.915000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,DVDD,inputOutput,,METTP,pin,1608.600000,49.245000,1661.600000,115.260000,1391.500000,49.245000,1444.500000,115.260000,1418.000000,82.252500,1391.740000,336.960000,1444.740000,402.975000,1418.240000,369.967500,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,DVSS,inputOutput,,METTP,pin,1420.600000,49.245000,1473.600000,115.260000,1203.500000,49.245000,1256.500000,115.260000,1230.000000,82.252500,1203.740000,336.960000,1256.740000,402.975000,1230.240000,369.967500,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,DELETE,inputOutput,,MET1,pin,240.600000,49.260000,293.600000,115.260000,23.500000,49.260000,76.500000,115.260000,50.000000,82.260000,23.740000,336.975000,76.740000,402.975000,50.240000,369.975000,LEFT
I5,SPADMIC,BOX_RING2,layout,R0,AVDD,inputOutput,,METTP,pin,940.600000,49.245000,993.600000,115.260000,723.500000,49.245000,776.500000,115.260000,750.000000,82.252500,723.740000,336.960000,776.740000,402.975000,750.240000,369.967500,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,AVSS,inputOutput,,METTP,pin,564.600000,49.245000,617.600000,115.260000,347.500000,49.245000,400.500000,115.260000,374.000000,82.252500,347.740000,336.960000,400.740000,402.975000,374.240000,369.967500,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,AVSS,inputOutput,,METTP,pin,564.600000,49.245000,617.600000,115.260000,347.500000,49.245000,400.500000,115.260000,374.000000,82.252500,347.740000,336.960000,400.740000,402.975000,374.240000,369.967500,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,SUB,inputOutput,,METTP,TEXT,456.650000,52.960000,498.930000,108.340000,239.550000,52.960000,281.830000,108.340000,260.690000,80.650000,239.790000,340.675000,282.070000,396.055000,260.930000,368.365000,LEFT
I5,SPADMIC,BOX_RING2,layout,R0,VTUNE,inputOutput,,MET2,pin,322.600000,162.000000,399.600000,163.000000,105.500000,162.000000,182.500000,163.000000,144.000000,162.500000,105.740000,449.715000,182.740000,450.715000,144.240000,450.215000,LEFT
I5,SPADMIC,BOX_RING2,layout,R0,VTUNE,inputOutput,,MET1,pin,334.600000,49.260000,387.600000,115.260000,117.500000,49.260000,170.500000,115.260000,144.000000,82.260000,117.740000,336.975000,170.740000,402.975000,144.240000,369.975000,LEFT
I5,SPADMIC,BOX_RING2,layout,R0,Ibi_Kvco,inputOutput,,MET2,pin,1784.600000,162.000000,1861.600000,163.000000,1567.500000,162.000000,1644.500000,163.000000,1606.000000,162.500000,1567.740000,449.715000,1644.740000,450.715000,1606.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,Ibi_Kvco,inputOutput,,MET1,pin,1796.600000,49.260000,1849.600000,115.260000,1579.500000,49.260000,1632.500000,115.260000,1606.000000,82.260000,1579.740000,336.975000,1632.740000,402.975000,1606.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,Icp,inputOutput,,MET2,pin,1878.600000,162.000000,1955.600000,163.000000,1661.500000,162.000000,1738.500000,163.000000,1700.000000,162.500000,1661.740000,449.715000,1738.740000,450.715000,1700.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,Icp,inputOutput,,MET1,pin,1890.600000,49.260000,1943.600000,115.260000,1673.500000,49.260000,1726.500000,115.260000,1700.000000,82.260000,1673.740000,336.975000,1726.740000,402.975000,1700.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,Rst_div,inputOutput,,MET2,pin,1972.600000,162.000000,2049.600000,163.000000,1755.500000,162.000000,1832.500000,163.000000,1794.000000,162.500000,1755.740000,449.715000,1832.740000,450.715000,1794.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,Rst_div,inputOutput,,MET1,pin,1984.600000,49.260000,2037.600000,115.260000,1767.500000,49.260000,1820.500000,115.260000,1794.000000,82.260000,1767.740000,336.975000,1820.740000,402.975000,1794.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,Rst_cp,inputOutput,,MET2,pin,2066.600000,162.000000,2143.600000,163.000000,1849.500000,162.000000,1926.500000,163.000000,1888.000000,162.500000,1849.740000,449.715000,1926.740000,450.715000,1888.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,Rst_cp,inputOutput,,MET1,pin,2078.600000,49.260000,2131.600000,115.260000,1861.500000,49.260000,1914.500000,115.260000,1888.000000,82.260000,1861.740000,336.975000,1914.740000,402.975000,1888.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,PTAT1,inputOutput,,MET2,pin,2160.600000,162.000000,2237.600000,163.000000,1943.500000,162.000000,2020.500000,163.000000,1982.000000,162.500000,1943.740000,449.715000,2020.740000,450.715000,1982.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,PTAT1,inputOutput,,MET1,pin,2172.600000,49.260000,2225.600000,115.260000,1955.500000,49.260000,2008.500000,115.260000,1982.000000,82.260000,1955.740000,336.975000,2008.740000,402.975000,1982.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,RST,inputOutput,,MET2,pin,2254.600000,162.000000,2331.600000,163.000000,2037.500000,162.000000,2114.500000,163.000000,2076.000000,162.500000,2037.740000,449.715000,2114.740000,450.715000,2076.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,RST,inputOutput,,MET1,pin,2266.600000,49.260000,2319.600000,115.260000,2049.500000,49.260000,2102.500000,115.260000,2076.000000,82.260000,2049.740000,336.975000,2102.740000,402.975000,2076.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,RSTI2C,inputOutput,,MET2,pin,2348.600000,162.000000,2425.600000,163.000000,2131.500000,162.000000,2208.500000,163.000000,2170.000000,162.500000,2131.740000,449.715000,2208.740000,450.715000,2170.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,RSTI2C,inputOutput,,MET1,pin,2360.600000,49.260000,2413.600000,115.260000,2143.500000,49.260000,2196.500000,115.260000,2170.000000,82.260000,2143.740000,336.975000,2196.740000,402.975000,2170.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,SCL,inputOutput,,MET2,pin,2442.600000,162.000000,2519.600000,163.000000,2225.500000,162.000000,2302.500000,163.000000,2264.000000,162.500000,2225.740000,449.715000,2302.740000,450.715000,2264.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,SCL,inputOutput,,MET1,pin,2454.600000,49.260000,2507.600000,115.260000,2237.500000,49.260000,2290.500000,115.260000,2264.000000,82.260000,2237.740000,336.975000,2290.740000,402.975000,2264.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,SDA,inputOutput,,MET2,pin,2536.600000,162.000000,2613.600000,163.000000,2319.500000,162.000000,2396.500000,163.000000,2358.000000,162.500000,2319.740000,449.715000,2396.740000,450.715000,2358.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,SDA,inputOutput,,MET1,pin,2548.600000,49.260000,2601.600000,115.260000,2331.500000,49.260000,2384.500000,115.260000,2358.000000,82.260000,2331.740000,336.975000,2384.740000,402.975000,2358.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,AD0,inputOutput,,MET2,pin,2630.600000,162.000000,2707.600000,163.000000,2413.500000,162.000000,2490.500000,163.000000,2452.000000,162.500000,2413.740000,449.715000,2490.740000,450.715000,2452.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,AD0,inputOutput,,MET1,pin,2642.600000,49.260000,2695.600000,115.260000,2425.500000,49.260000,2478.500000,115.260000,2452.000000,82.260000,2425.740000,336.975000,2478.740000,402.975000,2452.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,AD1,inputOutput,,MET2,pin,2724.600000,162.000000,2801.600000,163.000000,2507.500000,162.000000,2584.500000,163.000000,2546.000000,162.500000,2507.740000,449.715000,2584.740000,450.715000,2546.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,AD1,inputOutput,,MET1,pin,2736.600000,49.260000,2789.600000,115.260000,2519.500000,49.260000,2572.500000,115.260000,2546.000000,82.260000,2519.740000,336.975000,2572.740000,402.975000,2546.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,AD2,inputOutput,,MET2,pin,2818.600000,162.000000,2895.600000,163.000000,2601.500000,162.000000,2678.500000,163.000000,2640.000000,162.500000,2601.740000,449.715000,2678.740000,450.715000,2640.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,AD2,inputOutput,,MET1,pin,2830.600000,49.260000,2883.600000,115.260000,2613.500000,49.260000,2666.500000,115.260000,2640.000000,82.260000,2613.740000,336.975000,2666.740000,402.975000,2640.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,CLK_P,inputOutput,,MET2,pin,2912.600000,162.000000,2989.600000,163.000000,2695.500000,162.000000,2772.500000,163.000000,2734.000000,162.500000,2695.740000,449.715000,2772.740000,450.715000,2734.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,CLK_P,inputOutput,,MET1,pin,2924.600000,49.260000,2977.600000,115.260000,2707.500000,49.260000,2760.500000,115.260000,2734.000000,82.260000,2707.740000,336.975000,2760.740000,402.975000,2734.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,CLK_N,inputOutput,,MET2,pin,3006.600000,162.000000,3083.600000,163.000000,2789.500000,162.000000,2866.500000,163.000000,2828.000000,162.500000,2789.740000,449.715000,2866.740000,450.715000,2828.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,CLK_N,inputOutput,,MET1,pin,3018.600000,49.260000,3071.600000,115.260000,2801.500000,49.260000,2854.500000,115.260000,2828.000000,82.260000,2801.740000,336.975000,2854.740000,402.975000,2828.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,PTAT2,inputOutput,,MET2,pin,3100.600000,162.000000,3177.600000,163.000000,2883.500000,162.000000,2960.500000,163.000000,2922.000000,162.500000,2883.740000,449.715000,2960.740000,450.715000,2922.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,PTAT2,inputOutput,,MET1,pin,3112.600000,49.260000,3165.600000,115.260000,2895.500000,49.260000,2948.500000,115.260000,2922.000000,82.260000,2895.740000,336.975000,2948.740000,402.975000,2922.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,PTAT3,inputOutput,,MET2,pin,3194.600000,162.000000,3271.600000,163.000000,2977.500000,162.000000,3054.500000,163.000000,3016.000000,162.500000,2977.740000,449.715000,3054.740000,450.715000,3016.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,PTAT3,inputOutput,,MET1,pin,3206.600000,49.260000,3259.600000,115.260000,2989.500000,49.260000,3042.500000,115.260000,3016.000000,82.260000,2989.740000,336.975000,3042.740000,402.975000,3016.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,PTAT4,inputOutput,,MET2,pin,3288.600000,162.000000,3365.600000,163.000000,3071.500000,162.000000,3148.500000,163.000000,3110.000000,162.500000,3071.740000,449.715000,3148.740000,450.715000,3110.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,PTAT4,inputOutput,,MET1,pin,3300.600000,49.260000,3353.600000,115.260000,3083.500000,49.260000,3136.500000,115.260000,3110.000000,82.260000,3083.740000,336.975000,3136.740000,402.975000,3110.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,PTAT5,inputOutput,,MET2,pin,3382.600000,162.000000,3459.600000,163.000000,3165.500000,162.000000,3242.500000,163.000000,3204.000000,162.500000,3165.740000,449.715000,3242.740000,450.715000,3204.240000,450.215000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,PTAT5,inputOutput,,MET1,pin,3394.600000,49.260000,3447.600000,115.260000,3177.500000,49.260000,3230.500000,115.260000,3204.000000,82.260000,3177.740000,336.975000,3230.740000,402.975000,3204.240000,369.975000,BOTTOM
I5,SPADMIC,BOX_RING2,layout,R0,FASTN_0,inputOutput,,MET2,pin,3851.700000,372.500000,3852.700000,449.500000,3634.600000,372.500000,3635.600000,449.500000,3635.100000,411.000000,3634.840000,660.215000,3635.840000,737.215000,3635.340000,698.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,FASTN_0,inputOutput,,MET1,pin,3899.440000,384.500000,3965.440000,437.500000,3682.340000,384.500000,3748.340000,437.500000,3715.340000,411.000000,3682.580000,672.215000,3748.580000,725.215000,3715.580000,698.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,FASTP_0,inputOutput,,MET2,pin,3851.700000,466.500000,3852.700000,543.500000,3634.600000,466.500000,3635.600000,543.500000,3635.100000,505.000000,3634.840000,754.215000,3635.840000,831.215000,3635.340000,792.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,FASTP_0,inputOutput,,MET1,pin,3899.440000,478.500000,3965.440000,531.500000,3682.340000,478.500000,3748.340000,531.500000,3715.340000,505.000000,3682.580000,766.215000,3748.580000,819.215000,3715.580000,792.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,SLOWN_0,inputOutput,,MET2,pin,3851.700000,560.500000,3852.700000,637.500000,3634.600000,560.500000,3635.600000,637.500000,3635.100000,599.000000,3634.840000,848.215000,3635.840000,925.215000,3635.340000,886.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,SLOWN_0,inputOutput,,MET1,pin,3899.440000,572.500000,3965.440000,625.500000,3682.340000,572.500000,3748.340000,625.500000,3715.340000,599.000000,3682.580000,860.215000,3748.580000,913.215000,3715.580000,886.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,SLOWP_0,inputOutput,,MET2,pin,3851.700000,654.500000,3852.700000,731.500000,3634.600000,654.500000,3635.600000,731.500000,3635.100000,693.000000,3634.840000,942.215000,3635.840000,1019.215000,3635.340000,980.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,SLOWP_0,inputOutput,,MET1,pin,3899.440000,666.500000,3965.440000,719.500000,3682.340000,666.500000,3748.340000,719.500000,3715.340000,693.000000,3682.580000,954.215000,3748.580000,1007.215000,3715.580000,980.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,RON_0,inputOutput,,MET2,pin,3851.700000,748.500000,3852.700000,825.500000,3634.600000,748.500000,3635.600000,825.500000,3635.100000,787.000000,3634.840000,1036.215000,3635.840000,1113.215000,3635.340000,1074.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,RON_0,inputOutput,,MET1,pin,3899.440000,760.500000,3965.440000,813.500000,3682.340000,760.500000,3748.340000,813.500000,3715.340000,787.000000,3682.580000,1048.215000,3748.580000,1101.215000,3715.580000,1074.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,ROP_0,inputOutput,,MET2,pin,3851.700000,842.500000,3852.700000,919.500000,3634.600000,842.500000,3635.600000,919.500000,3635.100000,881.000000,3634.840000,1130.215000,3635.840000,1207.215000,3635.340000,1168.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,ROP_0,inputOutput,,MET1,pin,3899.440000,854.500000,3965.440000,907.500000,3682.340000,854.500000,3748.340000,907.500000,3715.340000,881.000000,3682.580000,1142.215000,3748.580000,1195.215000,3715.580000,1168.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,FASTN_1,inputOutput,,MET2,pin,3851.700000,1124.500000,3852.700000,1201.500000,3634.600000,1124.500000,3635.600000,1201.500000,3635.100000,1163.000000,3634.840000,1412.215000,3635.840000,1489.215000,3635.340000,1450.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,FASTN_1,inputOutput,,MET1,pin,3899.440000,1136.500000,3965.440000,1189.500000,3682.340000,1136.500000,3748.340000,1189.500000,3715.340000,1163.000000,3682.580000,1424.215000,3748.580000,1477.215000,3715.580000,1450.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,FASTP_1,inputOutput,,MET2,pin,3851.700000,1218.500000,3852.700000,1295.500000,3634.600000,1218.500000,3635.600000,1295.500000,3635.100000,1257.000000,3634.840000,1506.215000,3635.840000,1583.215000,3635.340000,1544.715000,RIGHT
I5,SPADMIC,BOX_RING2,layout,R0,FASTP_1,inputOutput,,MET1,pin,3899.440000,1230.500000,3965.440000,1283.500000,3682.340000,1230.500000,3748.340000,1283.500000,3715.340000,1257.000000,3682.580000,1518.215000,3748.580000,1571.215000,3715.580000,1544.715000,RIGHT
