macro,pin,direction,use,axis_guess,index_guess,shape_id,kind,layer,x1,y1,x2,y2,cx,cy,width,height,source,polygon,ll_x1,ll_y1,ll_x2,ll_y2,ll_cx,ll_cy,side,edge_distance
matrice3,Yz[17],INOUT,SIGNAL,y,17,0,rect,MET2,1940.085,449.075,1940.365,449.355,1940.225,449.21500000000003,0.2799999999999727,0.28000000000002956,matrice3.lef:452,[],1991.48,514.935,1991.76,515.215,1991.62,515.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[18],INOUT,SIGNAL,y,18,0,rect,MET2,1940.085,474.075,1940.365,474.355,1940.225,474.21500000000003,0.2799999999999727,0.28000000000002956,matrice3.lef:428,[],1991.48,539.935,1991.76,540.215,1991.62,540.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[19],INOUT,SIGNAL,y,19,0,rect,MET2,1940.085,499.075,1940.365,499.355,1940.225,499.21500000000003,0.2799999999999727,0.28000000000002956,matrice3.lef:420,[],1991.48,564.935,1991.76,565.215,1991.62,565.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[20],INOUT,SIGNAL,y,20,0,rect,MET2,1940.085,524.075,1940.365,524.355,1940.225,524.215,0.2799999999999727,0.2799999999999727,matrice3.lef:396,[],1991.48,589.9350000000001,1991.76,590.215,1991.62,590.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[21],INOUT,SIGNAL,y,21,0,rect,MET2,1940.085,549.075,1940.365,549.355,1940.225,549.215,0.2799999999999727,0.2799999999999727,matrice3.lef:388,[],1991.48,614.9350000000001,1991.76,615.215,1991.62,615.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[22],INOUT,SIGNAL,y,22,0,rect,MET2,1940.085,574.075,1940.365,574.355,1940.225,574.215,0.2799999999999727,0.2799999999999727,matrice3.lef:364,[],1991.48,639.9350000000001,1991.76,640.215,1991.62,640.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[23],INOUT,SIGNAL,y,23,0,rect,MET2,1940.085,599.075,1940.365,599.355,1940.225,599.215,0.2799999999999727,0.2799999999999727,matrice3.lef:356,[],1991.48,664.9350000000001,1991.76,665.215,1991.62,665.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[24],INOUT,SIGNAL,y,24,0,rect,MET2,1940.085,624.075,1940.365,624.355,1940.225,624.215,0.2799999999999727,0.2799999999999727,matrice3.lef:332,[],1991.48,689.9350000000001,1991.76,690.215,1991.62,690.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[25],INOUT,SIGNAL,y,25,0,rect,MET2,1940.085,649.075,1940.365,649.355,1940.225,649.215,0.2799999999999727,0.2799999999999727,matrice3.lef:324,[],1991.48,714.9350000000001,1991.76,715.215,1991.62,715.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[26],INOUT,SIGNAL,y,26,0,rect,MET2,1940.085,674.075,1940.365,674.355,1940.225,674.215,0.2799999999999727,0.2799999999999727,matrice3.lef:300,[],1991.48,739.9350000000001,1991.76,740.215,1991.62,740.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[27],INOUT,SIGNAL,y,27,0,rect,MET2,1940.085,699.075,1940.365,699.355,1940.225,699.215,0.2799999999999727,0.2799999999999727,matrice3.lef:292,[],1991.48,764.9350000000001,1991.76,765.215,1991.62,765.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[28],INOUT,SIGNAL,y,28,0,rect,MET2,1940.085,724.075,1940.365,724.355,1940.225,724.215,0.2799999999999727,0.2799999999999727,matrice3.lef:268,[],1991.48,789.9350000000001,1991.76,790.215,1991.62,790.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[29],INOUT,SIGNAL,y,29,0,rect,MET2,1940.085,749.075,1940.365,749.355,1940.225,749.215,0.2799999999999727,0.2799999999999727,matrice3.lef:260,[],1991.48,814.9350000000001,1991.76,815.215,1991.62,815.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[30],INOUT,SIGNAL,y,30,0,rect,MET2,1940.085,774.075,1940.365,774.355,1940.225,774.215,0.2799999999999727,0.2799999999999727,matrice3.lef:236,[],1991.48,839.9350000000001,1991.76,840.215,1991.62,840.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[31],INOUT,SIGNAL,y,31,0,rect,MET2,1940.085,799.075,1940.365,799.355,1940.225,799.215,0.2799999999999727,0.2799999999999727,matrice3.lef:228,[],1991.48,864.9350000000001,1991.76,865.215,1991.62,865.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[32],INOUT,SIGNAL,y,32,0,rect,MET2,1940.085,824.075,1940.365,824.355,1940.225,824.215,0.2799999999999727,0.2799999999999727,matrice3.lef:204,[],1991.48,889.9350000000001,1991.76,890.215,1991.62,890.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[33],INOUT,SIGNAL,y,33,0,rect,MET2,1940.085,849.075,1940.365,849.355,1940.225,849.215,0.2799999999999727,0.2799999999999727,matrice3.lef:196,[],1991.48,914.9350000000001,1991.76,915.215,1991.62,915.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[34],INOUT,SIGNAL,y,34,0,rect,MET2,1940.085,874.075,1940.365,874.355,1940.225,874.215,0.2799999999999727,0.2799999999999727,matrice3.lef:172,[],1991.48,939.9350000000001,1991.76,940.215,1991.62,940.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[35],INOUT,SIGNAL,y,35,0,rect,MET2,1940.085,899.075,1940.365,899.355,1940.225,899.215,0.2799999999999727,0.2799999999999727,matrice3.lef:164,[],1991.48,964.9350000000001,1991.76,965.215,1991.62,965.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[36],INOUT,SIGNAL,y,36,0,rect,MET2,1940.085,924.075,1940.365,924.355,1940.225,924.215,0.2799999999999727,0.2799999999999727,matrice3.lef:140,[],1991.48,989.9350000000001,1991.76,990.215,1991.62,990.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[37],INOUT,SIGNAL,y,37,0,rect,MET2,1940.085,949.075,1940.365,949.355,1940.225,949.215,0.2799999999999727,0.2799999999999727,matrice3.lef:132,[],1991.48,1014.9350000000001,1991.76,1015.215,1991.62,1015.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[38],INOUT,SIGNAL,y,38,0,rect,MET2,1940.085,974.075,1940.365,974.355,1940.225,974.215,0.2799999999999727,0.2799999999999727,matrice3.lef:108,[],1991.48,1039.935,1991.76,1040.215,1991.62,1040.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[39],INOUT,SIGNAL,y,39,0,rect,MET2,1940.085,999.075,1940.365,999.355,1940.225,999.215,0.2799999999999727,0.2799999999999727,matrice3.lef:100,[],1991.48,1064.935,1991.76,1065.215,1991.62,1065.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[40],INOUT,SIGNAL,y,40,0,rect,MET2,1940.085,1024.075,1940.365,1024.355,1940.225,1024.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:76,[],1991.48,1089.935,1991.76,1090.215,1991.62,1090.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[41],INOUT,SIGNAL,y,41,0,rect,MET2,1940.085,1049.075,1940.365,1049.355,1940.225,1049.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:68,[],1991.48,1114.935,1991.76,1115.215,1991.62,1115.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[42],INOUT,SIGNAL,y,42,0,rect,MET2,1940.085,1074.075,1940.365,1074.355,1940.225,1074.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:44,[],1991.48,1139.935,1991.76,1140.215,1991.62,1140.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[43],INOUT,SIGNAL,y,43,0,rect,MET2,1940.085,1099.075,1940.365,1099.355,1940.225,1099.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:36,[],1991.48,1164.935,1991.76,1165.215,1991.62,1165.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[44],INOUT,SIGNAL,y,44,0,rect,MET2,1940.085,1124.075,1940.365,1124.355,1940.225,1124.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1636,[],1991.48,1189.935,1991.76,1190.215,1991.62,1190.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[45],INOUT,SIGNAL,y,45,0,rect,MET2,1940.085,1149.075,1940.365,1149.355,1940.225,1149.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1628,[],1991.48,1214.935,1991.76,1215.215,1991.62,1215.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[46],INOUT,SIGNAL,y,46,0,rect,MET2,1940.085,1174.075,1940.365,1174.355,1940.225,1174.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1604,[],1991.48,1239.935,1991.76,1240.215,1991.62,1240.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[47],INOUT,SIGNAL,y,47,0,rect,MET2,1940.085,1199.075,1940.365,1199.355,1940.225,1199.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1596,[],1991.48,1264.935,1991.76,1265.215,1991.62,1265.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[48],INOUT,SIGNAL,y,48,0,rect,MET2,1940.085,1224.075,1940.365,1224.355,1940.225,1224.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1572,[],1991.48,1289.935,1991.76,1290.215,1991.62,1290.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[49],INOUT,SIGNAL,y,49,0,rect,MET2,1940.085,1249.075,1940.365,1249.355,1940.225,1249.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1564,[],1991.48,1314.935,1991.76,1315.215,1991.62,1315.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[50],INOUT,SIGNAL,y,50,0,rect,MET2,1940.085,1274.075,1940.365,1274.355,1940.225,1274.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1540,[],1991.48,1339.935,1991.76,1340.215,1991.62,1340.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[51],INOUT,SIGNAL,y,51,0,rect,MET2,1940.085,1299.075,1940.365,1299.355,1940.225,1299.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1532,[],1991.48,1364.935,1991.76,1365.215,1991.62,1365.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[52],INOUT,SIGNAL,y,52,0,rect,MET2,1940.085,1324.075,1940.365,1324.355,1940.225,1324.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1508,[],1991.48,1389.935,1991.76,1390.215,1991.62,1390.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[53],INOUT,SIGNAL,y,53,0,rect,MET2,1940.085,1349.075,1940.365,1349.355,1940.225,1349.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1500,[],1991.48,1414.935,1991.76,1415.215,1991.62,1415.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[54],INOUT,SIGNAL,y,54,0,rect,MET2,1940.085,1374.075,1940.365,1374.355,1940.225,1374.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1476,[],1991.48,1439.935,1991.76,1440.215,1991.62,1440.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[55],INOUT,SIGNAL,y,55,0,rect,MET2,1940.085,1399.075,1940.365,1399.355,1940.225,1399.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1468,[],1991.48,1464.935,1991.76,1465.215,1991.62,1465.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[56],INOUT,SIGNAL,y,56,0,rect,MET2,1940.085,1424.075,1940.365,1424.355,1940.225,1424.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1444,[],1991.48,1489.935,1991.76,1490.215,1991.62,1490.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[57],INOUT,SIGNAL,y,57,0,rect,MET2,1940.085,1449.075,1940.365,1449.355,1940.225,1449.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1436,[],1991.48,1514.935,1991.76,1515.215,1991.62,1515.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[58],INOUT,SIGNAL,y,58,0,rect,MET2,1940.085,1474.075,1940.365,1474.355,1940.225,1474.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1412,[],1991.48,1539.935,1991.76,1540.215,1991.62,1540.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[59],INOUT,SIGNAL,y,59,0,rect,MET2,1940.085,1499.075,1940.365,1499.355,1940.225,1499.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1404,[],1991.48,1564.935,1991.76,1565.215,1991.62,1565.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[60],INOUT,SIGNAL,y,60,0,rect,MET2,1940.085,1524.075,1940.365,1524.355,1940.225,1524.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1380,[],1991.48,1589.935,1991.76,1590.215,1991.62,1590.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[61],INOUT,SIGNAL,y,61,0,rect,MET2,1940.085,1549.075,1940.365,1549.355,1940.225,1549.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1372,[],1991.48,1614.935,1991.76,1615.215,1991.62,1615.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[62],INOUT,SIGNAL,y,62,0,rect,MET2,1940.085,1574.075,1940.365,1574.355,1940.225,1574.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:1348,[],1991.48,1639.935,1991.76,1640.215,1991.62,1640.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[63],INOUT,SIGNAL,y,63,0,rect,MET2,1940.085,1599.075,1940.365,1599.355,1940.225,1599.2150000000001,0.2799999999999727,0.2799999999999727,matrice3.lef:836,[],1991.48,1664.935,1991.76,1665.215,1991.62,1665.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
