idx	marker_handle	box	layer	type	subType	message
59	0x7ff09c1d8fb0	{40.78 638.4 40.78 638.4}	MET1	Connectivity	ConnectivityAntenna	Net VDD
60	0x7ff09c1d8fe0	{40.78 647.36 40.78 647.36}	MET1	Connectivity	ConnectivityAntenna	Net VDD
61	0x7ff09c1d90a0	{40.78 665.28 40.78 665.28}	MET1	Connectivity	ConnectivityAntenna	Net VDD
62	0x7ff09c1d9100	{40.78 674.24 40.78 674.24}	MET1	Connectivity	ConnectivityAntenna	Net VDD
63	0x7ff09c1d8bc0	{40.78 683.2 40.78 683.2}	MET1	Connectivity	ConnectivityAntenna	Net VDD
64	0x7ff09c1d8bf0	{40.78 692.16 40.78 692.16}	MET1	Connectivity	ConnectivityAntenna	Net VDD
65	0x7ff09c1d8320	{38.61 681.16 38.61 681.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
66	0x7ff09c1d83e0	{41.16 696.095 41.16 696.095}	METTP	Connectivity	ConnectivityAntenna	Net VDD
67	0x7ff09c1d8440	{41.024 650.829 42.704 652.499}	METTP	Connectivity	UnConnectedPin	Net VSS Pin: u_core_u_osc_fast_u_ro_tune4/VSS; Direction: INOUT; Use: GROUND;
68	0x7ff096f569b0	{38.61 685.16 38.61 685.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
69	0x7ff096f56a70	{125.16 620.79 125.16 620.79}	METTP	Connectivity	ConnectivityAntenna	Net VSS
70	0x7ff09c1d8410	{41.16 622.73 41.16 622.73}	METTP	Connectivity	ConnectivityAntenna	Net VDD
71	0x7ff09c0fd790	{41.014 623.194 209.964 693.694}	POLY1	Placement	SPOffGridViolation	Block u_core_u_osc_fast_u_ro_tune4 is not on manufacturing grid CheckPlace
72	0x7ff0cb5a5370	{252.14 547.21 252.42 547.59}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_25 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
73	0x7ff0cb5a5220	{556.22 442.49 556.5 442.87}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_13 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
